OBJECTID;Nomenclatura;Altura_m_s_n_m_m;Línea_Nivelación;Bloque_Ajuste;Año_Calculo;Latitud;Longitud;Alt_Elipsoidal_m_;Tipo_Coordenada;Código_Departamento;Código_Municipio;Concatenado_Depto_Municipio;Nombre_Departamento;Nombre_Municipio;Estado_Vértice;Dif_El_Geo;ErrDif
11306;163-TC-7;136,459000000000003;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11307;164-TC-7;135,514999999999986;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11308;165-TC-7;135,837999999999994;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11309;166-TC-7;130,811000000000007;Línea TC-7;;1985;4,682101000000000;-68,949766999999994;;APROXIMADA;99;773;99773;VICHADA;CUMARIBO;#N/A;;
11310;167-TC-7;136,278999999999996;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11311;168-TC-7;134,813999999999993;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11312;169-TC-7;133,884999999999991;Línea TC-7;;1985;4,695434000000000;-68,898098000000005;;APROXIMADA;99;773;99773;VICHADA;CUMARIBO;#N/A;;
11313;170-TC-7;133,611999999999995;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11314;171-TC-7;133,444999999999993;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11315;172-TC-7;132,189999999999998;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11316;173-TC-7;132,364000000000004;Línea TC-7;;1985;4,692100000000000;-68,836429999999993;;APROXIMADA;99;773;99773;VICHADA;CUMARIBO;#N/A;;
11317;174-TC-7;129,997000000000014;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11318;175-TC-7;129,031000000000006;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11319;176-TC-7;127,605999999999995;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11320;177-TC-7;126,450000000000003;Línea TC-7;;1985;4,692099000000000;-68,778094999999993;;APROXIMADA;99;773;99773;VICHADA;CUMARIBO;#N/A;;
11321;178-TC-7;126,585999999999999;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11322;179-TC-7;127,489000000000004;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11323;180-TC-7;126,563000000000002;Línea TC-7;;1985;4,690432000000000;-68,729759999999999;;APROXIMADA;99;773;99773;VICHADA;CUMARIBO;#N/A;;
11324;181-TC-7;123,694000000000003;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11325;182-TC-7;122,686999999999998;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11326;183-TC-7;123,783000000000001;Línea TC-7;;1985;4,712098000000000;-68,678092000000007;;APROXIMADA;99;773;99773;VICHADA;CUMARIBO;#N/A;;
11327;184-TC-7;121,873000000000005;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11328;185-TC-7;124,450999999999993;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11329;186-TC-7;123,557000000000002;Línea TC-7;;1985;4,712098000000000;-68,629756999999998;;APROXIMADA;99;773;99773;VICHADA;CUMARIBO;#N/A;;
11330;187-TC-7;118,331000000000003;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11331;188-TC-7;121,941000000000003;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11332;189-TC-7;116,471999999999994;Línea TC-7;;1985;4,725430000000000;-68,583089000000001;;APROXIMADA;99;773;99773;VICHADA;CUMARIBO;#N/A;;
11333;190-TC-7;113,433999999999997;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11334;191-TC-7;112,355999999999995;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11335;192-TC-7;112,358000000000004;Línea TC-7;;1985;4,740430000000000;-68,534754000000007;;APROXIMADA;99;773;99773;VICHADA;CUMARIBO;#N/A;;
11336;193-TC-7;115,241000000000000;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11337;194-TC-7;115,049000000000007;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11338;195-TC-7;114,022999999999996;Línea TC-7;;1985;4,767096000000000;-68,494753000000003;;APROXIMADA;99;773;99773;VICHADA;CUMARIBO;#N/A;;
11339;196-TC-7;108,469999999999999;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11340;197-TC-7;112,679000000000002;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11341;198-TC-7;112,563000000000002;Línea TC-7;;1985;4,798763000000000;-68,456417999999999;;APROXIMADA;99;773;99773;VICHADA;CUMARIBO;#N/A;;
11342;199-TC-7;111,189999999999998;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11343;200-TC-7;110,430999999999997;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11344;201-TC-7;109,427999999999997;Línea TC-7;;1985;4,828762000000000;-68,418082999999996;;APROXIMADA;99;773;99773;VICHADA;CUMARIBO;#N/A;;
11345;202-TC-7;109,959999999999994;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11346;203-TC-7;107,028999999999996;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11347;204-TC-7;109,037999999999997;Línea TC-7;;1985;4,853762000000000;-68,376414999999994;;APROXIMADA;99;773;99773;VICHADA;CUMARIBO;#N/A;;
11348;205-TC-7;102,944999999999993;Línea TC-7;;1985;;;;SIN COORDENADA;;;;;;;;
11349;206-TC-7;93,888999999999996;Línea TC-7;;1985;4,900428000000000;-68,338080000000005;;APROXIMADA;99;773;99773;VICHADA;CUMARIBO;#N/A;;
11350;1-TE-10;1195,778000000000020;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11351;2-TE-10;1170,327999999999975;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11352;3-TE-10;1197,771999999999935;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11353;4-TE-10;1230,021999999999935;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11354;5-TE-10;1104,441000000000031;Línea TE-10;;1985;7,213837000000000;-72,444834000000000;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11355;6-TE-10;1140,280999999999949;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11356;7-TE-10;1216,553000000000111;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11357;A8-TE-10;1305,866999999999962;Línea TE-10;;1996;;;;SIN COORDENADA;;;;;;;;
11358;9-TE-10;1304,772999999999911;Línea TE-10;;1985;7,180504000000000;-72,433166999999997;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11359;10-TE-10;1347,085000000000036;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11360;11-TE-10;1464,358999999999924;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11361;12-TE-10;1543,965999999999894;Línea TE-10;;1985;7,180504000000000;-72,424833000000007;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11362;13-TE-10;1680,403999999999996;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11363;14-TE-10;1790,330999999999904;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11364;15-TE-10;1899,890000000000100;Línea TE-10;;1985;7,168837000000000;-72,411500000000004;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11365;16-TE-10;1824,226000000000113;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11366;17-TE-10;1762,750000000000000;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11367;18-TE-10;1764,538000000000011;Línea TE-10;;1985;7,152170000000000;-72,391499999999994;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11368;19-TE-10;1792,768000000000029;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11369;20-TE-10;1918,358999999999924;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11370;21-TE-10;1997,926999999999907;Línea TE-10;;1985;7,155503000000000;-72,376498999999995;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11371;22-TE-10;2079,239000000000033;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11372;23-TE-10;2186,005000000000109;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11373;24-TE-10;2149,110999999999876;Línea TE-10;;1985;7,135504000000000;-72,371499000000000;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11374;25-TE-10;2040,925999999999931;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11375;26-TE-10;1954,996000000000095;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11376;27-TE-10;1941,337999999999965;Línea TE-10;;1985;7,140503000000000;-72,366499000000005;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11377;28-TE-10;2031,634000000000015;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11378;29-TE-10;2077,067000000000007;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11379;30-TE-10;2058,913000000000011;Línea TE-10;;1985;7,118837000000000;-72,343165999999997;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11380;31-TE-10;2114,090999999999894;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11381;32-TE-10;2039,226000000000113;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11382;33-TE-10;1953,630000000000109;Línea TE-10;;1985;7,110503000000000;-72,323165000000003;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11383;34-TE-10;1853,827999999999975;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11384;35-TE-10;1770,692000000000007;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11385;36-TE-10;1676,199000000000069;Línea TE-10;;1985;7,102170000000000;-72,318164999999993;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11386;37-TE-10;1574,478000000000065;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11387;38-TE-10;1474,832000000000107;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11388;39-TE-10;1369,405999999999949;Línea TE-10;;1985;7,095503000000000;-72,303165000000007;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11389;40-TE-10;1282,461000000000013;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11390;41-TE-10;1177,900000000000091;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11391;42-TE-10;1226,428000000000111;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11392;43-TE-10;1334,249000000000024;Línea TE-10;;1985;7,092170000000000;-72,273163999999994;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11393;44-TE-10;1405,431000000000040;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11394;45-TE-10;1313,020999999999958;Línea TE-10;;1985;7,090503000000000;-72,261498000000003;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11395;46-TE-10;1226,304000000000087;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11396;47-TE-10;1131,007000000000062;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11397;48-TE-10;1006,938999999999965;Línea TE-10;;1985;7,073837000000000;-72,256497999999993;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11398;49-TE-10;908,682999999999993;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11399;50-TE-10;759,934999999999945;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11400;51-TE-10;688,620999999999981;Línea TE-10;;1985;7,060503000000000;-72,228164000000007;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11401;52-TE-10;606,636999999999944;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11402;53-TE-10;531,014999999999986;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11403;54-TE-10;504,668000000000006;Línea TE-10;;1985;7,040503000000000;-72,214830000000006;;APROXIMADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;#N/A;;
11404;55-TE-10;491,786999999999978;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11405;56-TE-10;423,656999999999982;Línea TE-10;;1985;7,045114182100000;-72,196867742600006;429,726999999999975;CALCULADA;54;820;54820;NORTE DE SANTANDER;TOLEDO;Materializado;;
11406;57-TE-10;427,065999999999974;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11407;58-TE-10;458,793999999999983;Línea TE-10;;1985;7,050503000000000;-72,181495999999996;;APROXIMADA;15;223;15223;BOYACÁ;CUBARÁ;#N/A;;
11408;59-TE-10;412,410000000000025;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11409;60-TE-10;393,048000000000002;Línea TE-10;;1985;7,040066764000000;-72,156850896199998;398,185000000000002;CALCULADA;15;223;15223;BOYACÁ;CUBARÁ;Materializado;;
11410;61-TE-10;364,495000000000005;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11411;62-TE-10;380,079000000000008;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11412;63-TE-10;376,079000000000008;Línea TE-10;;1985;7,023836000000000;-72,129829000000001;;APROXIMADA;15;223;15223;BOYACÁ;CUBARÁ;#N/A;;
11413;64-TE-10;380,951999999999998;Línea TE-10;;1985;7,012847003900000;-72,121917737999993;385,497000000000014;CALCULADA;15;223;15223;BOYACÁ;CUBARÁ;Materializado;;
11414;65-TE-10;356,160000000000025;Línea TE-10;;1985;;;;SIN COORDENADA;;;;;;;;
11415;66-TE-10;356,863999999999976;Línea TE-10;;1985;7,001929227500000;-72,108384810800004;361,250999999999976;CALCULADA;15;223;15223;BOYACÁ;CUBARÁ;Materializado;;
11416;1-VD-1;124,156000000000006;Línea VD-1;;1985;5,357121000000000;-70,449803000000003;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11417;2-VD-1;125,563000000000002;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11418;3-VD-1;126,384000000000000;Línea VD-1;;1985;5,318787000000000;-70,426469999999995;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11419;4-VD-1;126,283000000000001;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11420;5-VD-1;125,081999999999994;Línea VD-1;;1985;5,293787000000000;-70,391469000000001;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11421;6-VD-1;125,168000000000006;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11422;7-VD-1;125,816999999999993;Línea VD-1;;1985;5,288786000000000;-70,343134000000006;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11423;8-VD-1;125,174999999999997;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11424;9-VD-1;123,189999999999998;Línea VD-1;;1985;5,283786000000000;-70,283131999999995;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11425;10-VD-1;123,138000000000005;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11426;11-VD-1;123,016999999999996;Línea VD-1;;1985;5,300452000000000;-70,234797000000000;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11427;12-VD-1;121,677000000000007;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11428;13-VD-1;121,277000000000001;Línea VD-1;;1985;5,310451000000000;-70,186463000000003;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11429;14-VD-1;121,075000000000003;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11430;15-VD-1;119,001000000000005;Línea VD-1;;1985;5,313784000000000;-70,136460999999997;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11431;16-VD-1;120,248000000000005;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11432;17-VD-1;103,908000000000001;Línea VD-1;;1985;5,332117000000000;-70,083125999999993;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11433;18-VD-1;119,944000000000003;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11434;19-VD-1;117,069000000000003;Línea VD-1;;1985;5,373784000000000;-70,053124999999994;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11435;20-VD-1;105,501000000000005;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11436;21-VD-1;122,489000000000004;Línea VD-1;;1985;5,403783000000000;-70,013122999999993;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11437;22-VD-1;123,364000000000004;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11438;23-VD-1;124,801000000000002;Línea VD-1;;1985;5,427116000000000;-69,969787999999994;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11439;24-VD-1;124,638999999999996;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11440;25-VD-1;124,605999999999995;Línea VD-1;;1985;5,445449000000000;-69,916453000000004;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11441;26-VD-1;124,155000000000001;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11442;27-VD-1;126,299000000000007;Línea VD-1;;1985;5,440449000000000;-69,866451999999995;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11443;28-VD-1;125,513000000000005;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11444;29-VD-1;126,013999999999996;Línea VD-1;;1985;5,418781000000000;-69,821449999999999;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11445;30-VD-1;124,724000000000004;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11446;31-VD-1;125,697999999999993;Línea VD-1;;1985;5,375447000000000;-69,783117000000004;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11447;32-VD-1;109,308999999999997;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11448;33-VD-1;112,682000000000002;Línea VD-1;;1985;5,347114000000000;-69,769783000000004;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11449;34-VD-1;123,147000000000006;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11450;35-VD-1;124,688999999999993;Línea VD-1;;1985;5,358780000000000;-69,731448999999998;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11451;36-VD-1;124,983999999999995;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11452;37-VD-1;128,336000000000013;Línea VD-1;;1985;5,357113000000000;-69,684780000000003;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11453;38-VD-1;128,461000000000013;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11454;39-VD-1;128,629999999999995;Línea VD-1;;1985;5,348779000000000;-69,638113000000004;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11455;40-VD-1;127,396000000000001;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11456;41-VD-1;128,889000000000010;Línea VD-1;;1985;5,348778000000000;-69,588110999999998;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11457;42-VD-1;126,853999999999999;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11458;43-VD-1;128,522999999999996;Línea VD-1;;1985;5,350444000000000;-69,541443000000001;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11459;44-VD-1;126,188999999999993;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11460;45-VD-1;126,722999999999999;Línea VD-1;;1985;5,358777000000000;-69,504774999999995;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11461;46-VD-1;126,063000000000002;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11462;47-VD-1;126,983999999999995;Línea VD-1;;1985;5,368777000000000;-69,456440000000001;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11463;48-VD-1;128,598999999999990;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11464;49-VD-1;129,245000000000005;Línea VD-1;;1985;5,370443000000000;-69,403104999999996;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11465;50-VD-1;126,813999999999993;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11466;51-VD-1;128,798000000000002;Línea VD-1;;1985;5,362109000000000;-69,353104000000002;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11467;52-VD-1;126,453000000000003;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11468;53-VD-1;127,165999999999997;Línea VD-1;;1985;5,375442000000000;-69,306436000000005;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11469;54-VD-1;125,968000000000004;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11470;55-VD-1;125,472999999999999;Línea VD-1;;1985;5,385441000000000;-69,254767999999999;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11471;56-VD-1;124,772000000000006;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11472;57-VD-1;121,290999999999997;Línea VD-1;;1985;5,377107000000000;-69,204766000000006;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11473;58-VD-1;122,957999999999998;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11474;59-VD-1;122,111999999999995;Línea VD-1;;1985;5,372107000000000;-69,158097999999995;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11475;60-VD-1;122,945999999999998;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11476;61-VD-1;120,358999999999995;Línea VD-1;;1985;5,370440000000000;-69,118097000000006;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11477;62-VD-1;120,552999999999997;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11478;63-VD-1;119,780000000000001;Línea VD-1;;1985;5,393773000000000;-69,071428999999995;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11479;64-VD-1;119,486000000000004;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11480;65-VD-1;117,759000000000000;Línea VD-1;;1985;5,403772000000000;-69,018094000000005;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11481;66-VD-1;119,120999999999995;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11482;67-VD-1;118,358999999999995;Línea VD-1;;1985;5,427105000000000;-68,978092000000004;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11483;68-VD-1;115,027000000000001;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11484;69-VD-1;114,113000000000000;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11485;70-VD-1;116,378000000000000;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11486;71-VD-1;111,840999999999994;Línea VD-1;;1985;5,473771000000000;-68,889756000000006;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11487;72-VD-1;114,850999999999999;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11488;73-VD-1;112,591999999999999;Línea VD-1;;1985;5,490437000000000;-68,841420999999997;;APROXIMADA;99;524;99524;VICHADA;LA PRIMAVERA;#N/A;;
11489;74-VD-1;111,152000000000001;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11490;75-VD-1;111,766000000000005;Línea VD-1;;1985;5,497103000000000;-68,793086000000002;;APROXIMADA;99;001;99001;VICHADA;PUERTO CARREÑO;#N/A;;
11491;76-VD-1;108,433000000000007;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11492;77-VD-1;107,278999999999996;Línea VD-1;;1985;5,508769000000000;-68,743084999999994;;APROXIMADA;99;001;99001;VICHADA;PUERTO CARREÑO;#N/A;;
11493;78-VD-1;106,334000000000003;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11494;79-VD-1;101,346000000000004;Línea VD-1;;1985;5,522102000000000;-68,694749999999999;;APROXIMADA;99;001;99001;VICHADA;PUERTO CARREÑO;#N/A;;
11495;80-VD-1;93,322000000000003;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11496;81-VD-1;91,375000000000000;Línea VD-1;;1985;5,525435000000000;-68,649748000000002;;APROXIMADA;99;001;99001;VICHADA;PUERTO CARREÑO;#N/A;;
11497;82-VD-1;88,000000000000000;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11498;83-VD-1;88,305999999999997;Línea VD-1;;1985;5,532101000000000;-68,601414000000005;;APROXIMADA;99;001;99001;VICHADA;PUERTO CARREÑO;#N/A;;
11499;84-VD-1;87,468999999999994;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11500;85-VD-1;88,462000000000003;Línea VD-1;;1985;5,555434000000000;-68,553078999999997;;APROXIMADA;99;001;99001;VICHADA;PUERTO CARREÑO;#N/A;;
11501;86-VD-1;87,230000000000004;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11502;87-VD-1;84,671999999999997;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11503;88-VD-1;74,522999999999996;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11504;89-VD-1;75,109999999999999;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11505;90-VD-1;87,004000000000005;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11506;91-VD-1;100,837999999999994;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11507;92-VD-1;102,064999999999998;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11508;93-VD-1;100,510999999999996;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11509;94-VD-1;102,938999999999993;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11510;95-VD-1;101,676000000000002;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11511;96-VD-1;97,872000000000000;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11512;97-VD-1;95,855000000000004;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11513;98-VD-1;95,236000000000004;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11514;99-VD-1;94,459999999999994;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11515;100-VD-1;96,867999999999995;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11516;101-VD-1;98,162000000000006;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11517;102-VD-1;98,225999999999999;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
11518;103-VD-1;96,796000000000006;Línea VD-1;;1985;;;;SIN COORDENADA;;;;;;;;
